2019-11-18T04:31:11.130292,@Blackamazon i need to get on that beauty shop stuff... but i really am clueless now what to write... i have nuthin'...,0
2019-11-18 04:31:11.13,@blackakoustic I could tell the tuxes weren't that great seeing that Robin took his off as soon as he could,0
2019-11-18 04:31:11.13,@blackaj You should come back to Auburn and have nothing to do. It's great.,0
2019-11-18 04:31:11.13,@BlackAddler Hmmm I'm workin on the scripts first.,0
2019-11-18 04:31:11.13,"\"@BlackAddler Hahah the update is slow I guess",0
2019-11-18 04:31:11.13,"\"@black_thought Thanks B",0
2019-11-18 04:31:11.13,@black_thought even more exciting because I'll see you at CAN tonight!,0
2019-11-18 04:31:11.13,@black_rose_1357 hello dear.,0
2019-11-18 04:31:11.13,@black_milk how was the show? im really mad I couldn't make it!,0
2019-11-18 04:31:11.13,@black_list is getting ready to go to a wedding but it's not her wedding!,0
2019-11-18 04:31:11.13,"\"@black_jeans @shotguntori HE'S THE DADDY!  I'm sure he'll be there for Red Rocks",0
2019-11-18 04:31:11.13,@black_blasphemy sad... not for  her but for the people left behind. the agony they have to come to terms with...,0
2019-11-18 04:31:11.13,@black_blasphemy  I think I'm alright with an oversize coconut tree leaf.,0
2019-11-18 04:31:11.13,"\"@Black_Barbee idk  *tear",0
2019-11-18 04:31:11.13,@blabers Good morning. You are becoming something of a radio busy-bunny! Have a good day,0
2019-11-18 04:31:11.13,"\"@blaaaanche yo",0
2019-11-18 04:31:11.13,@BL3SS lol perva... i tweet every once in a while.... you just never wanna acknowledge me. maybe its cuz im filipino....,0
2019-11-18 04:31:11.13,@bl3ss and depressed  don't kno why....just unhappy,0
2019-11-18 04:31:11.13,@Bl3igh when is your next show?? I already made plans tonight,0
2019-11-18 04:31:11.13,@Bl_Cass You're my sorrow,0
2019-11-18 04:31:11.13,"\"@bkzzang oh",0
2019-11-18 04:31:11.13,@bkzzang @dylancoyle I missed that! =( And Dylan is... left-handed! Creative and... presidentiable!,0
2019-11-18 04:31:11.13,@BkZJustO uh huh,0
2019-11-18 04:31:11.13,@bkzflyygirl yup,0
2019-11-18 04:31:11.13,@bkzflyygirl Did u get my evite?,0
2019-11-18 04:31:11.13,@BKyle my bad,0
2019-11-18 04:31:11.13,@bkwrrm_tx Hope you enjoy,0
2019-11-18 04:31:11.13,"\"@bkwrm40 Do you sell on bonanzle? I do mostly ebay",0
2019-11-18 04:31:11.13,@bkurt aw thats sad. cause i wasn't working out with you,0
2019-11-18 04:31:11.13,@bktree I'm not your bff???  Answer me damn it!!,0
2019-11-18 04:31:11.13,@Bkshorty2love I have to go too! Well to the Catholic Church... I'm sleepy,0
2019-11-18 04:31:11.13,@BKsBliss88 aint nothin wrong with wine! Lol sorry lwe didn't get 2 meet up b4 u left,0
2019-11-18 04:31:11.13,@BKsBABIIGURL we need significant others,0
2019-11-18 04:31:11.13,@bkreha your a pitt fan? so where do you live? (with an evil glint in his eye),0
2019-11-18 04:31:11.13,@dannywood home sweet home  Love you too! Kissses from Finland! ps. love your new solo songs,0
2019-11-18 04:31:11.13,@dannywood HMM Gonna go with ran 4 miles and hit the gym... now time to wake the kids up,0
2019-11-18 04:31:11.13,@dannywood Hi Danny!  I figure the show is a pretty good workout anyhow! LOL xx Love You loads!  The UK misses You terribly! x Donna x,0
2019-11-18 04:31:11.13,"\"@dannywood Hey",0
2019-11-18 04:31:11.13,"\"@Dannywood Hey Danny just took the Which NK would u marry quiz",0
2019-11-18 04:31:11.13,@dannywood Hey Danny - looking forward to your Brisbane Au concert Aug 8! You pulled me up on stage in '92. Definitely a highlight!,0
2019-11-18 04:31:11.13,@dannywood hey danny  can't wait to see all the pictures from the up coming tour have a great time,0
2019-11-18 04:31:11.13,@dannywood Here's a nice twat for ya   http://twitpic.com/65qfq,0
2019-11-18 04:31:11.13,@dannywood heres a &quot;come and get it&quot; picture  http://twitpic.com/7i74t,0
2019-11-18 04:31:11.13,@dannywood heard  u  didn't sing a solo...  Now I'm sad,0
2019-11-18 04:31:11.13,@dannywood Have a very happy birthday today. I will be attending the party tonight to celebrate and will always Remember Betty.,0
2019-11-18 04:31:11.13,@dannywood Happy Mother's Day... We will always Remember Betty! Hope you have a nice day,0
2019-11-18 04:31:11.13,@dannywood happy birthdayy! Wish I could come on the cruise with you,0
2019-11-18 04:31:11.13,"\"@dannywood Happy BDay Danny! You're a great guy  May ur 40 years old be full of happiness",0
2019-11-18 04:31:11.13,@dannywood guessing... Ran 4 miles &amp; gym? Superman you  oxox,0
2019-11-18 04:31:11.13,@dannywood Goodnight!  We all love you as well,0
2019-11-18 04:31:11.13,@dannywood Good morning Danny! Have a wonderful day with your family..I will be with mine too,0
2019-11-18 04:31:11.13,@Dannywood Good morning Danny!,0
2019-11-18 04:31:11.13,@dannywood Good morning Danny  You are an inspiration! Love ya!,0
2019-11-18 04:31:11.13,@dannywood Glad you're having so much fun...So are we!!! ♥,0
2019-11-18 04:31:11.13,@dannywood Glad your back home in Miami. I love you too!! Enjoy the gorgeous day today!!,0
2019-11-18 04:31:11.13,@dannywood glad 2 hear u r well! Have fun @ the gym! Tell yer dad &quot;hello&quot; from VA!!!  Love ya D!,0
2019-11-18 04:31:11.13,@dannywood don't wanna burst your bubble to much but enjoy today rain tomorrow,0
2019-11-18 04:31:11.13,@dannywood Do your kids also dance the hoedown throwdown??,0
2019-11-18 04:31:11.13,@dannywood do you realize you are not following Jordan?,0
2019-11-18 04:31:11.13,"\"@dannywood Danny",0
2019-11-18 04:31:11.13,"\"@dannywood Danny",0
2019-11-18 04:31:11.13,"\"@dannywood Danny",0
2019-11-18 04:31:11.13,@dannywood Danny pls bring Full Service and your baby daddy bus to UK...miss u  xx,0
2019-11-18 04:31:11.13,@dannywood Can u twitpic the tank for us??,0
2019-11-18 04:31:11.13,"\"@dannywood Awww..your so sweet",0
2019-11-18 04:31:11.13,@dannywood are the tanktops gonna be sold on the website too? no shows for me  unless ya'll re add the florida dates  !!!!!,0
2019-11-18 04:31:11.13,@dannywood Aah that's so nice to hear Danny-we miss u in the UK tho...hope u come back soon - so we can show u an even better time!!  xox,0
2019-11-18 04:31:11.13,@DannyDutch The bastards. Turns out that the 'understanding' is them understanding that you don't do any work!,0
2019-11-18 04:31:11.13,@DannyDutch sorry to hear that  Can you re-sit it again?  Keep smiling!,0
2019-11-18 04:31:11.13,"\"@dannydutch not really",0
2019-11-18 04:31:11.13,@dannydutch im with you on the beach front however im stuck in a warm room with a lot of boring people!,0
2019-11-18 04:31:11.13,@dannydutch excellent run...off to gym for one to one with PT for a little light martial arts,0
2019-11-18 04:31:11.13,@dannydonutz what a douchebag;,0
2019-11-18 04:31:11.13,@DannyDichio Are you retiring at the end of the season? It will be a real shame!,0
2019-11-18 04:31:11.13,@DannyDazed  well you are definitely a Danny fan  can you pm me who Mighty1 is?,0
2019-11-18 04:31:11.13,@dannydavies23 not too bad - off to vienna tomorrow (but working this Saturday too) - getting time off later though,0
2019-11-18 04:31:11.13,@DannyDannielin cause sony flagged them cause of the single ladies video ause of the song,0
2019-11-18 04:31:11.13,@dannycyrus are you seriouse  i hope you feel better soon,0
2019-11-18 04:31:11.13,"\"@DannyClermont so",0
